source_group,source_dataset,source_relative_path,source_filename,reason
deepfirearm,02_deepfirearm,train/AK-12+rifle/AK-12+rifle_0355.jpg,AK-12+rifle_0355.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AN-94+rifle/AN-94+rifle_0000.jpg,AN-94+rifle_0000.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AN-94+rifle/AN-94+rifle_0011.jpg,AN-94+rifle_0011.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AN-94+rifle/AN-94+rifle_0125.jpg,AN-94+rifle_0125.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AN-94+rifle/AN-94+rifle_0210.jpg,AN-94+rifle_0210.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AN-94+rifle/AN-94+rifle_0285.jpg,AN-94+rifle_0285.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AN-94+rifle/AN-94+rifle_0307.jpg,AN-94+rifle_0307.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0006.jpg,AS+Val+rifle_0006.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0014.jpg,AS+Val+rifle_0014.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0025.jpg,AS+Val+rifle_0025.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0151.jpg,AS+Val+rifle_0151.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0168.jpg,AS+Val+rifle_0168.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0199.jpg,AS+Val+rifle_0199.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0241.jpg,AS+Val+rifle_0241.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0325.jpg,AS+Val+rifle_0325.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0334.jpg,AS+Val+rifle_0334.jpg,below_min_size
deepfirearm,02_deepfirearm,train/AS+Val+rifle/AS+Val+rifle_0339.jpg,AS+Val+rifle_0339.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Astra+600/Astra+600_0010.jpg,Astra+600_0010.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Astra+600/Astra+600_0034.jpg,Astra+600_0034.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Astra+600/Astra+600_0074.jpg,Astra+600_0074.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Astra+600/Astra+600_0123.jpg,Astra+600_0123.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Astra+600/Astra+600_0270.jpg,Astra+600_0270.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Berdan+Sharps+Rifle/Berdan+Sharps+Rifle_0000.jpg,Berdan+Sharps+Rifle_0000.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Berdan+Sharps+Rifle/Berdan+Sharps+Rifle_0065.jpg,Berdan+Sharps+Rifle_0065.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Berdan+Sharps+Rifle/Berdan+Sharps+Rifle_0080.jpg,Berdan+Sharps+Rifle_0080.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Berdan+Sharps+Rifle/Berdan+Sharps+Rifle_0096.jpg,Berdan+Sharps+Rifle_0096.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Berdan+Sharps+Rifle/Berdan+Sharps+Rifle_0222.jpg,Berdan+Sharps+Rifle_0222.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Berdan+Sharps+Rifle/Berdan+Sharps+Rifle_0253.jpg,Berdan+Sharps+Rifle_0253.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Berdan+Sharps+Rifle/Berdan+Sharps+Rifle_0254.jpg,Berdan+Sharps+Rifle_0254.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Berdan+Sharps+Rifle/Berdan+Sharps+Rifle_0276.jpg,Berdan+Sharps+Rifle_0276.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Berdan+Sharps+Rifle/Berdan+Sharps+Rifle_0284.jpg,Berdan+Sharps+Rifle_0284.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Berdan+Sharps+Rifle/Berdan+Sharps+Rifle_0293.jpg,Berdan+Sharps+Rifle_0293.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0044.jpg,Beretta+M9A1+pistol_0044.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0054.jpg,Beretta+M9A1+pistol_0054.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0056.jpg,Beretta+M9A1+pistol_0056.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0068.jpg,Beretta+M9A1+pistol_0068.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0072.jpg,Beretta+M9A1+pistol_0072.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0135.jpg,Beretta+M9A1+pistol_0135.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0162.jpg,Beretta+M9A1+pistol_0162.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0194.jpg,Beretta+M9A1+pistol_0194.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0202.jpg,Beretta+M9A1+pistol_0202.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0240.jpg,Beretta+M9A1+pistol_0240.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0276.jpg,Beretta+M9A1+pistol_0276.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0280.jpg,Beretta+M9A1+pistol_0280.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0289.jpg,Beretta+M9A1+pistol_0289.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0300.jpg,Beretta+M9A1+pistol_0300.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0323.jpg,Beretta+M9A1+pistol_0323.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0326.jpg,Beretta+M9A1+pistol_0326.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0329.jpg,Beretta+M9A1+pistol_0329.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0349.jpg,Beretta+M9A1+pistol_0349.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0352.jpg,Beretta+M9A1+pistol_0352.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0004.jpg,Brown+Bess+musket_0004.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0006.jpg,Brown+Bess+musket_0006.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0009.jpg,Brown+Bess+musket_0009.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0037.jpg,Brown+Bess+musket_0037.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0042.jpg,Brown+Bess+musket_0042.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0044.jpg,Brown+Bess+musket_0044.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0049.jpg,Brown+Bess+musket_0049.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0050.jpg,Brown+Bess+musket_0050.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0060.jpg,Brown+Bess+musket_0060.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0117.jpg,Brown+Bess+musket_0117.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0122.jpg,Brown+Bess+musket_0122.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0129.jpg,Brown+Bess+musket_0129.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0145.jpg,Brown+Bess+musket_0145.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0151.jpg,Brown+Bess+musket_0151.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0157.jpg,Brown+Bess+musket_0157.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0163.jpg,Brown+Bess+musket_0163.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0169.jpg,Brown+Bess+musket_0169.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0173.jpg,Brown+Bess+musket_0173.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0186.jpg,Brown+Bess+musket_0186.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0204.jpg,Brown+Bess+musket_0204.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0220.jpg,Brown+Bess+musket_0220.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0235.jpg,Brown+Bess+musket_0235.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0247.jpg,Brown+Bess+musket_0247.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0250.jpg,Brown+Bess+musket_0250.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0271.jpg,Brown+Bess+musket_0271.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0286.jpg,Brown+Bess+musket_0286.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0306.jpg,Brown+Bess+musket_0306.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0317.jpg,Brown+Bess+musket_0317.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0338.jpg,Brown+Bess+musket_0338.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0350.jpg,Brown+Bess+musket_0350.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0371.jpg,Brown+Bess+musket_0371.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0404.jpg,Brown+Bess+musket_0404.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0413.jpg,Brown+Bess+musket_0413.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0427.jpg,Brown+Bess+musket_0427.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0432.jpg,Brown+Bess+musket_0432.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0460.jpg,Brown+Bess+musket_0460.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0500.jpg,Brown+Bess+musket_0500.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0531.jpg,Brown+Bess+musket_0531.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0532.jpg,Brown+Bess+musket_0532.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0542.jpg,Brown+Bess+musket_0542.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0551.jpg,Brown+Bess+musket_0551.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0552.jpg,Brown+Bess+musket_0552.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0553.jpg,Brown+Bess+musket_0553.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0000.jpg,Browning+BT-99+Shotgun_0000.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0051.jpg,Browning+BT-99+Shotgun_0051.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0102.jpg,Browning+BT-99+Shotgun_0102.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0113.jpg,Browning+BT-99+Shotgun_0113.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0186.jpg,Browning+BT-99+Shotgun_0186.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0228.jpg,Browning+BT-99+Shotgun_0228.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0262.jpg,Browning+BT-99+Shotgun_0262.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0306.jpg,Browning+BT-99+Shotgun_0306.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0314.jpg,Browning+BT-99+Shotgun_0314.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0315.jpg,Browning+BT-99+Shotgun_0315.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0326.jpg,Browning+BT-99+Shotgun_0326.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0337.jpg,Browning+BT-99+Shotgun_0337.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0346.jpg,Browning+BT-99+Shotgun_0346.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0350.jpg,Browning+BT-99+Shotgun_0350.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+BT-99+Shotgun/Browning+BT-99+Shotgun_0361.jpg,Browning+BT-99+Shotgun_0361.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+Hi-Power+Mark+III+pistol/Browning+Hi-Power+Mark+III+pistol_0040.jpg,Browning+Hi-Power+Mark+III+pistol_0040.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+Hi-Power+Mark+III+pistol/Browning+Hi-Power+Mark+III+pistol_0098.jpg,Browning+Hi-Power+Mark+III+pistol_0098.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Browning+Hi-Power+Mark+III+pistol/Browning+Hi-Power+Mark+III+pistol_0237.jpg,Browning+Hi-Power+Mark+III+pistol_0237.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0000.jpg,COLT+WOODSMAN+pistol_0000.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0064.jpg,COLT+WOODSMAN+pistol_0064.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0107.jpg,COLT+WOODSMAN+pistol_0107.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0142.jpg,COLT+WOODSMAN+pistol_0142.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0143.jpg,COLT+WOODSMAN+pistol_0143.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0169.jpg,COLT+WOODSMAN+pistol_0169.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0188.jpg,COLT+WOODSMAN+pistol_0188.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0190.jpg,COLT+WOODSMAN+pistol_0190.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0237.jpg,COLT+WOODSMAN+pistol_0237.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0291.jpg,COLT+WOODSMAN+pistol_0291.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0309.jpg,COLT+WOODSMAN+pistol_0309.jpg,below_min_size
deepfirearm,02_deepfirearm,train/COLT+WOODSMAN+pistol/COLT+WOODSMAN+pistol_0319.jpg,COLT+WOODSMAN+pistol_0319.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0043.jpg,Cabot+Guns+1911+pistol_0043.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0053.jpg,Cabot+Guns+1911+pistol_0053.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0125.jpg,Cabot+Guns+1911+pistol_0125.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0132.jpg,Cabot+Guns+1911+pistol_0132.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0205.jpg,Cabot+Guns+1911+pistol_0205.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0238.jpg,Cabot+Guns+1911+pistol_0238.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0257.jpg,Cabot+Guns+1911+pistol_0257.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0261.jpg,Cabot+Guns+1911+pistol_0261.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0299.jpg,Cabot+Guns+1911+pistol_0299.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0313.jpg,Cabot+Guns+1911+pistol_0313.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0316.jpg,Cabot+Guns+1911+pistol_0316.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0320.jpg,Cabot+Guns+1911+pistol_0320.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0336.jpg,Cabot+Guns+1911+pistol_0336.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0366.jpg,Cabot+Guns+1911+pistol_0366.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0380.jpg,Cabot+Guns+1911+pistol_0380.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0408.jpg,Cabot+Guns+1911+pistol_0408.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Cabot+Guns+1911+pistol/Cabot+Guns+1911+pistol_0434.jpg,Cabot+Guns+1911+pistol_0434.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0034.jpg,Chamelot-Delvigne+Model+1873_0034.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0069.jpg,Chamelot-Delvigne+Model+1873_0069.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0100.jpg,Chamelot-Delvigne+Model+1873_0100.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0113.jpg,Chamelot-Delvigne+Model+1873_0113.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0124.jpg,Chamelot-Delvigne+Model+1873_0124.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0127.jpg,Chamelot-Delvigne+Model+1873_0127.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0130.jpg,Chamelot-Delvigne+Model+1873_0130.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0168.jpg,Chamelot-Delvigne+Model+1873_0168.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0178.jpg,Chamelot-Delvigne+Model+1873_0178.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0193.jpg,Chamelot-Delvigne+Model+1873_0193.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0195.jpg,Chamelot-Delvigne+Model+1873_0195.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0203.jpg,Chamelot-Delvigne+Model+1873_0203.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0261.jpg,Chamelot-Delvigne+Model+1873_0261.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0274.jpg,Chamelot-Delvigne+Model+1873_0274.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0311.jpg,Chamelot-Delvigne+Model+1873_0311.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chamelot-Delvigne+Model+1873/Chamelot-Delvigne+Model+1873_0325.jpg,Chamelot-Delvigne+Model+1873_0325.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chauchat+light+machine+gun/Chauchat+light+machine+gun_0094.jpg,Chauchat+light+machine+gun_0094.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chauchat+light+machine+gun/Chauchat+light+machine+gun_0215.jpg,Chauchat+light+machine+gun_0215.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chauchat+light+machine+gun/Chauchat+light+machine+gun_0295.jpg,Chauchat+light+machine+gun_0295.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chauchat+light+machine+gun/Chauchat+light+machine+gun_0301.jpg,Chauchat+light+machine+gun_0301.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chauchat+light+machine+gun/Chauchat+light+machine+gun_0326.jpg,Chauchat+light+machine+gun_0326.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chauchat+light+machine+gun/Chauchat+light+machine+gun_0343.jpg,Chauchat+light+machine+gun_0343.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chiappa+Rhino+40DS+revolver/Chiappa+Rhino+40DS+revolver_0048.jpg,Chiappa+Rhino+40DS+revolver_0048.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chiappa+Rhino+40DS+revolver/Chiappa+Rhino+40DS+revolver_0152.jpg,Chiappa+Rhino+40DS+revolver_0152.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chiappa+Rhino+40DS+revolver/Chiappa+Rhino+40DS+revolver_0273.jpg,Chiappa+Rhino+40DS+revolver_0273.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chiappa+Rhino+40DS+revolver/Chiappa+Rhino+40DS+revolver_0302.jpg,Chiappa+Rhino+40DS+revolver_0302.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chiappa+Rhino+40DS+revolver/Chiappa+Rhino+40DS+revolver_0315.jpg,Chiappa+Rhino+40DS+revolver_0315.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Chiappa+Rhino+40DS+revolver/Chiappa+Rhino+40DS+revolver_0323.jpg,Chiappa+Rhino+40DS+revolver_0323.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Colt+Commando+rifle/Colt+Commando+rifle_0003.jpg,Colt+Commando+rifle_0003.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Colt+Commando+rifle/Colt+Commando+rifle_0005.jpg,Colt+Commando+rifle_0005.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Colt+Commando+rifle/Colt+Commando+rifle_0011.jpg,Colt+Commando+rifle_0011.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Colt+Commando+rifle/Colt+Commando+rifle_0020.jpg,Colt+Commando+rifle_0020.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Colt+Commando+rifle/Colt+Commando+rifle_0030.jpg,Colt+Commando+rifle_0030.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Colt+Commando+rifle/Colt+Commando+rifle_0057.jpg,Colt+Commando+rifle_0057.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Colt+Commando+rifle/Colt+Commando+rifle_0072.jpg,Colt+Commando+rifle_0072.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Colt+Commando+rifle/Colt+Commando+rifle_0089.jpg,Colt+Commando+rifle_0089.jpg,below_min_size
